1544809324865,573,0,25
1544809324906,1333,0,25
1544809324948,1837,0,25
1544809324990,2226,0,25
1544809325031,2887,0,25
1544809325073,3395,0,25
1544809325114,3773,0,25
1544809325156,4182,0,25
1544809325198,4939,0,25
1544809325239,5420,0,25
1544809325281,6164,0,25
1544809325323,7381,0,25
1544809325364,5059,0,25
1544809325406,6650,0,25
1544809325447,6558,0,25
1544809325489,6546,0,25
1544809325531,6155,0,25
1544809325572,6047,0,25
1544809325614,6099,0,25
1544809325656,7678,0,25
1544809325697,5632,0,25
1544809325739,7234,0,25
1544809325780,5562,0,25
1544809325822,7492,0,25
1544809325864,5593,0,25
1544809325905,7313,0,25
1544809325947,5496,0,25
1544809325989,7093,0,25
1544809326030,7085,0,25
1544809326072,5224,0,25
1544809326114,6945,0,25
1544809326155,6647,0,25
1544809326197,6973,0,25
1544809326238,7177,0,25
1544809326280,5593,0,25
1544809326322,7157,0,25
1544809326363,5613,0,25
1544809326405,7601,0,25
1544809326447,5819,0,25
1544809326488,7291,0,25
1544809326530,5388,0,25
1544809326571,6787,0,25
1544809326613,9284,0,25
1544809326655,5377,0,25
1544809326696,5423,0,25
1544809326738,7107,0,25
1544809326780,5300,0,25
1544809326821,7072,0,25
1544809326863,27410,1,25
1544809326904,1398,0,25
1544809326946,2039,0,25
1544809326988,2708,0,25
1544809327029,3623,0,25
1544809327071,4617,0,25
1544809327113,5940,0,25
1544809327154,7150,0,25
1544809327196,9046,0,25
1544809327238,5169,0,25
1544809327279,5336,0,25
1544809327321,7169,0,25
1544809327362,5561,0,25
1544809327404,7280,0,25
1544809327446,7065,0,25
1544809327487,5408,0,25
1544809327529,6927,0,25
1544809327571,5313,0,25
1544809327612,7575,0,25
1544809327654,7570,0,25
1544809327695,5807,0,25
1544809327737,6094,0,25
1544809327779,6204,0,25
1544809327820,7908,0,25
1544809327862,6211,0,25
1544809327904,6399,0,25
1544809327945,4621,0,25
1544809327987,5927,0,25
1544809328028,7657,0,25
1544809328070,5840,0,25
1544809328112,8189,0,25
1544809328153,4665,0,25
1544809328195,6403,0,25
1544809328237,8130,0,25
1544809328278,4686,0,25
1544809328320,6464,0,25
1544809328362,7981,0,25
1544809328403,4483,0,25
1544809328445,6134,0,25
1544809328486,7485,0,25
1544809328528,5543,0,25
1544809328570,7414,0,25
1544809328611,5642,0,25
1544809328653,7207,0,25
1544809328695,5343,0,25
1544809328736,6984,0,25
1544809328778,6941,0,25
1544809328819,5461,0,25
1544809328861,7436,0,25
1544809328903,22121,1,25
1544809328944,1570,0,25
1544809328986,2226,0,25
1544809329028,3120,0,25
1544809329069,4215,0,25
1544809329111,5381,0,25
1544809329152,7062,0,25
1544809329194,8172,0,25
1544809329236,4358,0,25
1544809329277,5976,0,25
1544809329319,7654,0,25
1544809329361,5758,0,25
1544809329402,7708,0,25
1544809329444,6338,0,25
1544809329486,6577,0,25
1544809329527,5194,0,25
1544809329569,6851,0,25
1544809329610,8393,0,25
1544809329652,4795,0,25
1544809329694,6462,0,25
1544809329735,6397,0,25
1544809329777,6501,0,25
1544809329819,8086,0,25
1544809329860,4937,0,25
1544809329902,6604,0,25
1544809329943,7058,0,25
1544809329985,5602,0,25
1544809330027,7538,0,25
1544809330068,5868,0,25
1544809330110,7877,0,25
1544809330152,5483,0,25
1544809330193,5918,0,25
1544809330235,7947,0,25
1544809330276,6188,0,24
1544809330318,7181,0,24
1544809330360,5363,0,24
1544809330401,5466,0,24
1544809330443,6615,0,24
1544809330485,8113,0,24
1544809330526,4835,0,24
1544809330568,6108,0,24
1544809330609,7477,0,24
1544809330651,5566,0,24
1544809330693,7371,0,24
1544809330734,5621,0,24
1544809330776,7425,0,24
1544809330818,5296,0,24
1544809330859,7096,0,24
1544809330901,7001,0,24
1544809330943,22177,1,24
1544809330984,989,0,24
1544809331026,1588,0,24
1544809331067,2541,0,24
1544809331109,3605,0,24
1544809331151,4616,0,24
1544809331192,5848,0,24
1544809331234,6688,0,24
1544809331276,8186,0,24
1544809331317,4807,0,25
1544809331359,6435,0,25
1544809331400,8394,0,25
1544809331442,5381,0,25
1544809331484,7030,0,25
1544809331525,5470,0,25
1544809331567,7063,0,25
1544809331609,8092,0,25
1544809331650,6976,0,25
1544809331692,5800,0,25
1544809331733,6127,0,25
1544809331775,5881,0,25
1544809331817,7842,0,25
1544809331858,6410,0,25
1544809331900,4930,0,25
1544809331942,6193,0,25
1544809331983,7449,0,25
1544809332025,5846,0,25
1544809332067,5106,0,25
1544809332108,6531,0,25
1544809332150,7504,0,25
1544809332191,4295,0,25
1544809332233,5991,0,25
1544809332275,7380,0,25
1544809332316,6282,0,25
1544809332358,7105,0,25
1544809332400,5679,0,25
1544809332441,7384,0,25
1544809332483,5457,0,25
1544809332524,6579,0,25
1544809332566,7474,0,25
1544809332608,4860,0,25
1544809332649,6045,0,25
