1544853294695,3638,0,24
1544853294736,3798,0,24
1544853294778,4265,0,24
1544853294820,4700,0,24
1544853294861,5443,0,24
1544853294903,6040,0,24
1544853294945,6551,0,24
1544853294986,7235,0,24
1544853295028,7635,0,24
1544853295070,7607,0,24
1544853295111,7693,0,24
1544853295153,6834,0,24
1544853295195,7537,0,24
1544853295236,7521,0,24
1544853295278,6349,0,24
1544853295320,6540,0,24
1544853295361,7071,0,24
1544853295403,6396,0,24
1544853295445,6145,0,24
1544853295486,6668,0,24
1544853295528,7113,0,24
1544853295570,5907,0,24
1544853295611,7853,0,24
1544853295653,5755,0,24
1544853295695,5964,0,24
1544853295736,7046,0,24
1544853295778,7750,0,24
1544853295820,6131,0,24
1544853295861,7109,0,24
1544853295903,7244,0,24
1544853295944,6574,0,24
1544853295986,6417,0,24
1544853296028,6129,0,24
1544853296069,6390,0,24
1544853296111,7092,0,24
1544853296153,6760,0,24
1544853296194,6599,0,24
1544853296236,6522,0,24
1544853296278,7017,0,24
1544853296319,7830,0,24
1544853296361,8685,0,24
1544853296403,7965,0,24
1544853296444,7146,0,24
1544853296486,6623,0,24
1544853296528,6040,0,24
1544853296569,5754,0,24
1544853296611,6799,0,24
1544853296653,12306,1,24
1544853296694,4496,0,24
1544853296736,5888,0,24
1544853296778,7852,0,25
1544853296819,5872,0,25
1544853296861,6999,0,25
1544853296903,6956,0,25
1544853296944,7186,0,25
1544853296986,6073,0,25
1544853297028,7792,0,25
1544853297069,5041,0,25
1544853297111,6802,0,25
1544853297153,8361,0,25
1544853297194,7015,0,25
1544853297236,6975,0,25
1544853297278,6902,0,25
1544853297319,6466,0,25
1544853297361,6594,0,25
1544853297402,5618,0,25
1544853297444,7548,0,25
1544853297486,7634,0,25
1544853297527,6421,0,25
1544853297569,5669,0,25
1544853297611,7364,0,25
1544853297652,6335,0,25
1544853297694,8450,0,25
1544853297736,6688,0,25
1544853297777,7298,0,25
1544853297819,7009,0,25
1544853297861,7241,0,25
1544853297902,6532,0,25
1544853297944,6463,0,25
1544853297986,5688,0,25
1544853298027,7210,0,25
1544853298069,7055,0,25
1544853298111,7373,0,25
1544853298152,6528,0,25
1544853298194,5196,0,25
1544853298236,6513,0,25
1544853298277,7712,0,25
1544853298319,6542,0,25
1544853298361,6765,0,25
1544853298402,6125,0,25
1544853298444,5602,0,25
1544853298486,6584,0,25
1544853298527,8814,0,25
1544853298569,5431,0,25
1544853298611,6818,0,25
1544853298652,6452,0,25
1544853298694,18554,1,25
1544853298736,2919,0,25
1544853298777,3988,0,25
1544853298819,5336,0,25
1544853298860,6456,0,25
1544853298902,8022,0,25
1544853298944,6312,0,24
1544853298985,6179,0,24
1544853299027,6469,0,24
1544853299069,6691,0,24
1544853299110,8145,0,24
1544853299152,6025,0,24
1544853299194,5993,0,24
1544853299235,6681,0,24
1544853299277,7435,0,24
1544853299319,7300,0,24
1544853299360,6854,0,24
1544853299402,7456,0,24
1544853299444,6157,0,24
1544853299485,6713,0,24
1544853299527,7073,0,24
1544853299569,4518,0,24
1544853299610,5254,0,24
1544853299652,6370,0,24
1544853299694,7441,0,24
1544853299735,5815,0,24
1544853299777,5375,0,24
1544853299819,6650,0,24
1544853299860,6373,0,24
1544853299902,6909,0,24
1544853299944,6598,0,24
1544853299985,6294,0,24
1544853300027,6069,0,24
1544853300069,6580,0,24
1544853300110,6545,0,24
1544853300152,6860,0,24
1544853300194,6486,0,24
1544853300235,6787,0,24
1544853300277,6362,0,24
1544853300318,6345,0,24
1544853300360,6839,0,24
1544853300402,6559,0,24
1544853300443,6363,0,24
1544853300485,6691,0,24
1544853300527,6996,0,24
1544853300568,5623,0,24
1544853300610,7019,0,24
1544853300652,5285,0,24
1544853300693,6661,0,24
1544853300735,17674,1,24
1544853300777,2018,0,24
1544853300818,2702,0,24
1544853300860,3211,0,24
1544853300902,4344,0,24
1544853300943,5751,0,24
1544853300985,7022,0,24
1544853301027,5752,0,25
1544853301068,5396,0,25
1544853301110,7088,0,25
1544853301152,6900,0,25
1544853301193,7678,0,25
1544853301235,6454,0,25
1544853301277,6963,0,25
1544853301318,6907,0,25
1544853301360,6454,0,25
1544853301402,6453,0,25
1544853301443,6478,0,25
1544853301485,6380,0,25
1544853301527,6125,0,25
1544853301568,6505,0,25
1544853301610,6583,0,25
1544853301652,5405,0,25
1544853301693,5246,0,25
1544853301735,7826,0,25
1544853301776,6423,0,25
1544853301818,6241,0,25
1544853301860,6658,0,25
1544853301901,7131,0,25
1544853301943,7454,0,25
1544853301985,5470,0,25
1544853302026,7556,0,25
1544853302068,4999,0,25
1544853302110,6562,0,24
1544853302151,6159,0,24
1544853302193,5934,0,24
1544853302235,6067,0,24
1544853302276,6552,0,24
