1544883018475,1803,0,25
1544883018516,1515,0,25
1544883018558,924,0,25
1544883018600,1667,0,25
1544883018641,1645,0,25
1544883018683,4849,1,25
1544883018725,644,0,25
1544883018766,1985,0,25
1544883018808,1449,0,25
1544883018850,1470,0,25
1544883018891,1836,0,25
1544883018933,1638,0,25
1544883018975,1807,0,25
1544883019016,1613,0,25
1544883019058,1436,0,25
1544883019100,1546,0,25
1544883019141,1514,0,25
1544883019183,1857,0,25
1544883019225,4923,1,25
1544883019266,1108,0,25
1544883019308,1669,0,25
1544883019349,1655,0,25
1544883019391,1600,0,25
1544883019433,1802,0,25
1544883019474,1524,0,25
1544883019516,1929,0,25
1544883019558,1854,0,24
1544883019599,1480,0,24
1544883019641,1714,0,24
1544883019683,1621,0,24
1544883019724,1857,0,24
1544883019766,4742,1,24
1544883019808,1196,0,24
1544883019849,1629,0,24
1544883019891,1553,0,24
1544883019933,5696,1,24
1544883019974,3365,1,24
1544883020016,1838,0,24
1544883020058,1773,0,24
1544883020099,3930,1,24
1544883020141,2418,1,24
1544883020183,2616,1,24
1544883020224,2562,1,24
1544883020266,2937,1,24
1544883020308,1219,0,24
1544883020349,1440,0,24
1544883020391,1688,0,24
1544883020433,1731,0,24
1544883020474,1822,0,24
1544883020516,1910,0,24
1544883020558,1730,0,24
1544883020599,1779,0,24
1544883020641,1587,0,24
1544883020683,1617,0,24
1544883020724,5660,1,24
1544883020766,3231,1,24
1544883020807,3308,1,24
1544883020849,1590,0,24
1544883020891,1645,0,24
1544883020932,1677,0,24
1544883020974,1619,0,24
1544883021016,1768,0,24
1544883021057,1741,0,24
1544883021099,4961,1,24
1544883021141,1459,0,24
1544883021182,1544,0,24
1544883021224,1475,0,24
1544883021266,1948,0,24
1544883021307,2894,1,24
1544883021349,2248,1,24
1544883021391,1423,0,24
1544883021432,1315,0,24
1544883021474,1149,0,24
1544883021516,1302,0,24
1544883021557,1306,0,24
1544883021599,1200,0,24
1544883021641,1494,0,25
1544883021682,5277,1,25
1544883021724,3276,1,25
1544883021766,1671,0,25
1544883021807,1691,0,25
1544883021849,1628,0,25
1544883021891,1777,0,25
1544883021932,1997,0,25
1544883021974,4412,1,25
1544883022016,1472,0,25
1544883022057,1750,0,25
1544883022099,1078,0,25
1544883022141,1467,0,25
1544883022182,3963,1,25
1544883022224,560,0,25
1544883022265,1642,0,25
1544883022307,4871,1,25
1544883022349,1057,0,25
1544883022390,1925,0,25
1544883022432,2049,0,25
1544883022474,5225,1,25
1544883022515,738,0,25
1544883022557,1687,0,25
1544883022599,1639,0,25
1544883022640,4653,1,25
1544883022682,818,0,25
1544883022724,1633,0,25
1544883022765,1708,0,25
1544883022807,4665,1,25
1544883022849,995,0,25
1544883022890,1442,0,25
1544883022932,1196,0,25
1544883022974,1517,0,25
1544883023015,1581,0,25
1544883023057,1777,0,25
1544883023099,4811,1,25
1544883023140,971,0,25
1544883023182,1719,0,25
1544883023224,1314,0,25
1544883023265,3504,1,25
1544883023307,2464,1,25
1544883023349,1780,0,25
1544883023390,1261,0,25
1544883023432,1056,0,25
1544883023474,1542,0,25
1544883023515,1809,0,25
1544883023557,4852,1,25
1544883023599,1207,0,25
1544883023640,1722,0,25
1544883023682,5490,1,25
1544883023723,3303,1,25
1544883023765,1635,0,25
1544883023807,1885,0,24
1544883023848,1847,0,24
